#  aims_uuid : FC4C6232-86DC-4120-AF99-B9F3EEEC41A6                                
# Angular momentum resolved density for species Oas calculated by FHI-aims
# The energy reference for this output is the chemical potential, mu =       -4.845704 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       13.62448251        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       13.64450253        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       13.66452255        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       13.68454257        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       13.70456259        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       13.72458261        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       13.74460263        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       13.76462265        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       13.78464267        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       13.80466269        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       13.82468271        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       13.84470273        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       13.86472275        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       13.88474277        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       13.90476279        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       13.92478281        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       13.94480283        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       13.96482285        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       13.98484287        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.00486289        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.02488291        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.04490293        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.06492295        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.08494297        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.10496299        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.12498301        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.14500303        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.16502305        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.18504307        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.20506309        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.22508311        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.24510313        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.26512315        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.28514317        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.30516319        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.32518321        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.34520323        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.36522325        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.38524327        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.40526329        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.42528331        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.44530333        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.46532335        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.48534337        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.50536339        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.52538341        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.54540343        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.56542345        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.58544347        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.60546349        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.62548351        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.64550353        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.66552355        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.68554357        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.70556359        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.72558361        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.74560363        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.76562365        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.78564367        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.80566369        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.82568371        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       14.84570373        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
